,Ad Name,Adset Name,Spend In USD,Impressions,First Ad Spend Date,Last Ad Spend Date,Days ad spending
14,BI_F-WL1566_2025_AL_W3-1_FB_933_VK_IMG_1x1_Opti_902_HE-2673_BC-2014_P-ozempic_Green_V02 || A31 || B119 || C1 || 2025.04.04,BROAD_Bioma_7C_Age_45-54_2025.02.21,"$3,261","99,109",2025-04-04,2025-04-14,10
15,BI_F-WL1817_2025_MA_W3-1_FB_941_KL_VID_VL-15s_9x16_New_HE-2910_BC-2209_CTA-1335_P-ozempic-glp1_M-AM_c-advice _S-Limited_S-135_T-74_V1 || A31 || B119 || C1 || 2025.04.04,BROAD_Bioma_7C_2025.02.12,"$3,103","62,516",2025-04-04,2025-04-11,7
16,BI_F-WL1931_2025_AL_W03-4_FB_982_ER_IMG_1x1_New_HE-3006_BC-2300_P-GLP1_C-BeforeAfter_V01 || A31 || B119 || C1 || 2025.04.04,Bioma_LLA_Purchasers_7C_2025.02.18,"$2,935","107,332",2025-04-05,2025-04-11,6
17,BI_F-WL2013_2025_JG_W3-3_FB_961_KL_IMG_9x16_New_HE-3162_BC-2434_P-MO_Grey_V1 || A31 || B119 || C1 || 2025.04.03,Bioma_ASC_1C_2025.02.12,"$2,880","104,530",2025-04-04,2025-04-12,8
18,BI_F-WL1922_2025_AL_W03-4_FB_982_ER_IMG_1x1_New_HE-3000_BC-2291_CTA-1383_P-GLP1_C-CompetitorAds_S-limited_V01 || A31 || B119 || C1 || 2025.04.08,Bioma_ASC_1C_2025.02.12,"$2,870","98,337",2025-04-09,2025-04-11,2
19,BI_F-WL1817_2025_MA_W3-1_FB_941_KL_VID_VL-15s_9x16_New_HE-2910_BC-2209_CTA-1335_P-ozempic-glp1_M-AM_c-advice _S-Limited_S-135_T-74_V1 || A31 || B119 || C1 || 2025.04.03,Bioma_ASC_1C_2025.02.12,"$2,816","51,759",2025-04-03,2025-04-08,5
20,BI_F-WL1555_2025_JG_W2-3_FB_917_GR_VID_VL-25s_9x16_New_HE-2663_BC-2007_CTA-1248_M-EE_White_C-MoerieAds_S-3_V05 || A1 || B119 || C1 || D1 || 2025.02.25,Bioma_Kilo_Products_1%_LLA_7C_2025.02.18,"$2,691","59,625",2025-02-25,2025-04-11,45
21,BI_F-WL2010_2025_JG_W3-3_FB_961_KL_VID_VL-10s_9x16_New_HE-3159_BC-2432_P-drugs_S-277_V1 || A31 || B119 || C117 || 2025.04.03,Bioma_ASC_1C_2025.02.12,"$2,678","67,326",2025-04-04,2025-04-08,4
22,BI_F-WL1670_2025_JG_W3-1_FB_923_DE_VID_VL-20s_9x16_New_HE-2768_BC-2088_CTA-1278_M-PAO_S-177_V1 || A31 || B119 || C1 || 2025.04.08,Bioma_ASC_CC_1C_2025.02.22,"$2,622","73,213",2025-04-09,2025-04-12,3
23,BI_F-WL1565_2025_JG_W2-2_FB_902_KL_IMG_1x1_New_HE-2672_BC-2013_Grey_C-CBads_V1 || A1 || B81 || C1 || 2025.03.07,HealthInsider_CBO_1C_2025.03.07,"$2,572","83,818",2025-03-08,2025-04-14,37
24,BI_F-WL1689_2025_AL_W3-3_FB_970_MS_VID_VL-20s_9x16_Opti_900_HE-3187_BC-2456_P-GLP1_M-KE_C-ugc_S-251_V01 || A31 || B119 || C1 || 2025.04.08,BROAD_Bioma_7C_2025.02.12,"$2,499","56,897",2025-04-12,2025-04-13,1
25,BI_F-WL1931_2025_AL_W03-4_FB_982_ER_IMG_1x1_New_HE-3006_BC-2300_P-GLP1_C-BeforeAfter_V01 || A31 || B119 || C117 || 2025.04.03,Bioma_ASC_1C_Lifetime_Budget_2025.02.27,"$2,419","86,110",2025-04-04,2025-04-11,7
26,BI_2025_W3-4_F-WL_FB_987_VK_IMG_1x1_Opti_HE-402_BC-144_CTA-114_Red_E-GLP1_E-LossTable_S-Limited_V01 || A31 || B119 || C1 || 2025.04.08,Bioma_ASC_1C_2025.02.12,"$2,291","63,077",2025-04-09,2025-04-10,1
27,BI_2025_IV_W3-2_FB_951_VJ_IMG_1x1_New_HIHE-270_HIBC-221_Mixed_blog_blackfridaystory60_cv_en_V15 || A110 || B114 || C104 || 2025.04.01,HealthInsider_CBO_1C_2025.03.07,"$2,253","67,930",2025-04-04,2025-04-14,10
28,BI_F-WL1965_2025_IV_W3-4_FB_963_DE_VID_VL-50s_16x9_New_HE-3128_BC-2384_CTA-542_P-GLP1-C_M-TRACE_C-livenads_S-279_V1 || A31 || B119 || C117 || 2025.04.03,Bioma_ASC_1C_2025.02.12,"$2,220","51,804",2025-04-04,2025-04-07,3
29,Instagram - 6,Marathon_Broad_Tactic3_FacebookPageLikes_BestBrandRoasAds_2025.03.19,"$2,159","104,910",2025-03-19,2025-04-14,26
30,BI_F-WL2045_2025_AL_W4-1_FB_993_KL_IMG_1x1_New_HE-3205_BC-2474_CTA-1449_P-ozempic-vs_C-bigspy_V1 || A38 || B119 || C1 || 2025.04.08,Bioma_ASC_1C_2025.02.12,"$2,156","83,932",2025-04-09,2025-04-10,1
31,BI_F-WL1809_2025_MA_W3-1_FB_941_KL_VID_VL-20s_9x16_New_HE-2902_BC-2205_CTA-1331_P-ozempic-glp1_M-CH_C-sad _S-Limited_S-124_V1 || A31 || B119 || C1 || 2025.03.18,Bioma_InterestsStack_7C_2025.02.18,"$1,990","43,536",2025-03-18,2025-04-14,27
32,BI_F-WL1689_2025_AL_W3-3_FB_970_MS_VID_VL-20s_9x16_Opti_900_HE-3187_BC-2456_P-GLP1_M-KE_C-ugc_S-251_V01 || A31 || B119 || C1 || 2025.04.08,Bioma_ASC_1C_2025.02.12,"$1,865","57,132",2025-04-09,2025-04-10,1
33,BI_F-WL2045_2025_AL_W4-1_FB_993_KL_IMG_1x1_New_HE-3205_BC-2474_CTA-1449_P-ozempic-vs_C-bigspy_V1 || A38 || B119 || C1 || 2025.04.08,BROAD_Bioma_7C_2025.02.12,"$1,809","71,631",2025-04-12,2025-04-14,2
34,BI_F-WL1493_2025_IV_W2-2_FB_905_GR_IMG_1x1_New_HE-2613_P-pcos_Green_C-post_V08 || A1 || B81 || C1 || 2025.03.28,Bioma_ASC_CC_1C_Lifetime_Budget_2025.03.28,"$1,752","77,843",2025-03-28,2025-04-13,16
35,BI_F-WL2045_2025_AL_W4-1_FB_993_KL_IMG_1x1_New_HE-3205_BC-2474_CTA-1449_P-ozempic-vs_C-bigspy_V1 || A38 || B119 || C1 || 2025.04.08,Bioma_ASC_LastTouch_1C_2025.02.17,"$1,716","66,214",2025-04-09,2025-04-10,1
36,BI_F-WL1555_2025_JG_W2-3_FB_917_GR_VID_VL-25s_9x16_New_HE-2663_BC-2007_CTA-1248_M-EE_White_C-MoerieAds_S-3_V05 || A1 || B119 || C1 || D1 || 2025.02.25,BROAD_Bioma_7C_Age_45-54_2025.02.21,"$1,673","39,146",2025-02-25,2025-04-14,48
37,BI_F-WL1496_2025_AL_W3-4_FB_979_VK_VID_VL-30s_9x16_Opti_908_HE-2616_BC-1942_CTA-1229_P-CD_M-SHN_C-livenads_S-260_T-166_V01 || A31 || B119 || C1 || 2025.04.08,Bioma_ASC_1C_2025.02.12,"$1,600","35,859",2025-04-09,2025-04-11,2
38,BI_F-WL1565_2025_JG_W2-2_FB_902_KL_IMG_1x1_New_HE-2672_BC-2013_Grey_C-CBads_V1 || A1 || B81 || C1 || 2025.03.25 || V2,Bioma_ASC_1C_Lifetime_Budget_2025.02.27,"$1,598","55,940",2025-03-25,2025-04-13,19
39,BI_F-WL1559_2025_AL_W3-3_FB_970_MS_VID_VL-25s_9x16_Opti_917_HE-2128_BC-1519_CTA-1249_M-CH_C-MoerieAds_S-186_T-129_V01 || A31 || B119 || C1 || 2025.03.25,BROAD_Bioma_7C_2025.02.12,"$1,598","44,000",2025-03-25,2025-04-11,17
40,BI_F-WL1584_2025_FB_IV_W3-1_937_IB_VID_VL-15s_9x16_New_HE-2688_BC-2028_CTA-1259_P-GLP1_M-TRACE_C-dosdonts_S-202_V01 || A31 || B119 || C1 || 2025.04.11,Bioma_ASC_LastTouch_Top_1C_2025.04.11,"$1,586","35,760",2025-04-11,2025-04-14,3
41,BI_2025_IV_W3-1_FB_938_VJ_IMG_1x1_Opti_891_HIHE-270_HIBC-221_BnW_blog_blackfridaystory60_cv_en_V05 || A110 || B114 || C104 || 2025.03.25,HealthInsider_ASC_1C_2024.12.30,"$1,423","22,956",2025-03-25,2025-04-08,14
42,BI_F-WL1687_2025_AL_W3-4_FB_979_MS_VID_VL-20s_9x16_Opti_900_HE-2601_BC-1926_CTA-1218_M-AL_C-ugc_S-251_V01 || A31 || B119 || C1 || 2025.04.08,Bioma_ASC_1C_2025.02.12,"$1,406","33,566",2025-04-09,2025-04-10,1
43,BI_2025_JG_W3-2_F-WL_FB_956_MS_VID_VL-25s_9x16_Opti_893_HE-269_BC-1935_CTA-4_M-JEN_S-20_V01 || A31 || B119 || C1,P2PSANDBOX_ASC_SandboxBAU_1C_2025.03.13,"$1,398","38,608",2025-03-14,2025-04-14,31
44,BI_2025_AL_W3-4_FB_983_MB_IMG_1x1_Opti_HIHE-290_HIBC-236_Green_blog_naturesozempic_cv_en_V05 || A120 || B123 || C113 || 2025.04.01,HealthInsider_CBO_1C_2025.03.07,"$1,392","35,409",2025-04-05,2025-04-14,9
45,BI_F-WL2013_2025_JG_W3-3_FB_961_KL_IMG_9x16_New_HE-3162_BC-2434_P-MO_Grey_V1 || A31 || B119 || C1 || 2025.04.04,BROAD_Bioma_7C_2025.02.12,"$1,361","53,989",2025-04-05,2025-04-07,2
46,BI_2025_IV_W3-4_FB_983_MB_IMG_1x1_Opti_919_HIHE-269_HIBC-220_Blue_blog_fhpersonalstoryuptd_cv_en_V01 || AA17 || BB23 || CC13 || 2025.04.04,P2PWASCBM_Feminine_Health_HI_ASC_BAU_2025.04.04,"$1,313","77,149",2025-04-04,2025-04-14,10
47,BI_2025_W3-4_F-WL_FB_987_VK_IMG_1x1_Opti_HE-402_BC-144_CTA-114_Red_E-GLP1_E-LossTable_S-Limited_V01 || A31 || B119 || C117 || 2025.04.08,Bioma_ASC_CC_1C_2025.02.22,"$1,236","44,808",2025-04-09,2025-04-10,1
48,BI_F-WL1953_2025_IV_W3-3_FB_963_DE_IMG_4x5_New_HE-3117_BC-2373_CTA-542_P-GLP1-A_C-competitorads_V1 || A31 || B119 || C1 || 2025.04.03,Bioma_ASC_1C_2025.02.12,"$1,235","69,434",2025-04-04,2025-04-08,4
49,BI_F-WL1329_2025_IV_W1-5_FB_873_GR_VID_VL-15s_9x16_New_HE-1019_BC-1825_P-CD_M-NURIA_Pastels_C-CompetitorAds_S-248_V20 || A65 || B89 || C100 || 2025.02.12,Bioma_VariousLLA_7C_2025.02.21,"$1,168","25,553",2025-02-21,2025-04-07,45
50,BI_F-WL0041_2025_IV_W3-4_FB_987_VK_IMG_9x16_Opti_642_HE-989_BC-1283_P-CD_M-NONE_Green_C-food_E-GLP1_V01 || A31 || B119 || C1 || 2025.04.03,Bioma_ASC_1C_Lifetime_Budget_2025.02.27,"$1,061","28,466",2025-04-04,2025-04-13,9
51,BI_F-WL1558_2025_JG_W2-3_FB_917_GR_VID_VL-25s_9x16_New_HE-2666_BC-2009_CTA-1249_M-MIX_White_C-MoerieAds_S-186_V08 || A116 || B81 || C1 || 2025.03.04,Bioma_InterestsStack_7C_2025.02.18,$996,"21,057",2025-03-04,2025-04-14,41
52,BI_F-WL1926_2025_AL_W03-4_FB_982_ER_IMG_1x1_New_BC-2295_P-GLP1_C-article_V01 || A31 || B119 || C117 || 2025.04.04,Bioma_InterestsStack_7C_2025.02.18,$977,"37,493",2025-04-05,2025-04-14,9
53,BI_F-WL1566_2025_AL_W3-1_FB_933_VK_IMG_1x1_Opti_902_HE-2673_BC-2014_P-ozempic_Green_V02 || A31 || B119 || C1 || 2025.04.03,Australia_Bioma_ASC_1C_2025.02.27,$953,"31,292",2025-04-03,2025-04-14,11
54,BI_F-WL1498_2025_JG_W3-2_FB_956_MS_VID_VL-45s_9x16_Opti_905_HE-3156_BC-1944_CTA-1231_P-MP_M-TRACEwHUSBAND_C-livenads_S-257_V01 || A31 || B119 || C1,P2PSANDBOX_ASC_SandboxBAU_1C_2025.03.13,$899,"24,413",2025-03-14,2025-04-14,31
55,BI_F-WL1670_2025_JG_W3-1_FB_923_DE_VID_VL-20s_9x16_New_HE-2768_BC-2088_CTA-1278_M-PAO_S-177_V1 || A31 || B119 || C1 || 2025.04.08,Bioma_ASC_1C_2025.02.12,$899,"24,388",2025-04-09,2025-04-10,1
56,BI_F-WL1566_2025_AL_W3-1_FB_933_VK_IMG_1x1_Opti_902_HE-2673_BC-2014_P-ozempic_Green_V02 || A31 || B119 || C1 || 2025.04.04,Bioma_LLA10%_Highest_AOV_10%_1C_2025.04.07,$873,"25,567",2025-04-07,2025-04-14,7
57,BI_F-WL1926_2025_AL_W03-4_FB_982_ER_IMG_1x1_New_BC-2295_P-GLP1_C-article_V01 || A31 || B119 || C117 || 2025.04.03,Australia_Bioma_ASC_1C_2025.02.27,$871,"29,881",2025-04-04,2025-04-14,10
58,BI_2025_IV_W3-4_FB_983_MB_IMG_9x16_Opti_935_HIHE-269_HICTA-26_Yellow_blog_fhpersonalstoryuptd_cv_en_V13 || AA17 || BB23 || CC13 || 2025.04.04,P2PWASCBM_Feminine_Health_HI_ASC_BAU_2025.04.04,$807,"36,938",2025-04-04,2025-04-14,10
59,BI_F-WL1786_2025_AL_W3-2_FB_947_DE_VID_VL-35s_9x16_New_HE-2881_BC-2188_CTA-1317_P-MP-pp_M-EE_C-ugc_S-1_V1 || A31 || B119 || C1 || 2025.03.25,BROAD_Bioma_7C_2025.02.12,$797,"14,129",2025-03-26,2025-04-12,17
60,BI_F-WL1565_2025_JG_W2-2_FB_902_KL_IMG_1x1_New_HE-2672_BC-2013_Grey_C-CBads_V1 || A1 || B81 || C1 || 2025.04.04,Bioma_ASC_Top5_1C_2025.04.04,$782,"30,471",2025-04-05,2025-04-11,6
61,BI_F-WL1670_2025_JG_W3-1_FB_923_DE_VID_VL-20s_9x16_New_HE-2768_BC-2088_CTA-1278_M-PAO_S-177_V1 || A31 || B119 || C1 || 2025.04.08,Bioma_ASC_1C_Videos_Only_2025.02.22,$780,"19,570",2025-04-09,2025-04-10,1
62,BI_2025_IV_W4-1_FB_995_VJ_IMG_1x1_Opti_911_HIHE-293_HIBC-239_Red_blog_fhmenopausestory_cv_en_V06 || AA22 || BB26 || CC14 || 2025.04.09,Australia_Feminine_Health_HealthInsider_ASC_1C_2025.04.09,$780,"27,565",2025-04-09,2025-04-14,5
63,BI_F-WL1569_2025_JG_W3-2_FB_957_VK_IMG_9x16_Opti_902_HE-2557_P-MP_M-NONE_LightBlue_V04 || A31 || B119 || C1,P2PSANDBOX_ASC_SandboxBAU_1C_2025.03.14,$779,"32,868",2025-03-14,2025-04-14,31
64,Leslie 2nd Draft (2),Bioma_Whitelisting_ASC_1C_2025.04.07,$773,"36,909",2025-04-07,2025-04-14,7
65,BI_F-WL_2025_JG_W3-2_FB_957_VK_VID_VL-25s_9x16_Opti_446_HE-2663_BC-1935_CTA-4_P-MP_M-RJ_E-SL_S-4_T-79_V02 || A31 || B119 || C1,P2PSANDBOX_ASC_SandboxBAU_1C_2025.03.13,$763,"24,585",2025-03-14,2025-04-14,31
66,BI_F-WL1860_2025_AL_W2-4_FB_925_KL_IMG_1x1_New_HE-2950_BC-2242_CTA-1363_P-WL-pf_Beige_C-CompetitorAds_V1 || A1 || B81 || C1 || 2025.03.18,Bioma_ASC_LastTouch_CC_1C_2025.03.28,$760,"29,766",2025-03-28,2025-04-14,17
67,Leslie 2nd Draft (3),Bioma_Whitelisting_ASC_1C_2025.04.07,$722,"32,891",2025-04-07,2025-04-14,7
68,BI_2024_IV_W9-1_F-WL_FB_596_ER_VID_VL-25s_9x16_Opti_398_HE-1563_BC-866_CTA-524_T-8_M-MIX_Pastels_C-AllStars_S-5_V13 || A65 || B68 || C1 || 2024.09.11,Bioma_VariousLLA_7C_2025.02.21,$707,"31,291",2025-02-22,2025-04-11,48
69,BI_2025_IV_W3-4_FB_983_MB_IMG_9x16_Opti_935_HIHE-269_HICTA-26_Yellow_blog_fhpersonalstoryuptd_cv_en_V13 || AA17 || BB23 || CC13 || 2025.04.04,P2PWASCBM_Feminine_Health_HI_ASC_AgeBidMultiplier_2025.04.04,$707,"10,970",2025-04-04,2025-04-14,10
70,BI_F-WL1959_2025_IV_W3-3_FB_963_DE_IMG_4x5_New_HE-3122_BC-2379_P-GLP1-A_C-competitorads_V1 || A31 || B119 || C1 || 2025.03.25,Bioma_LLA_Purchasers_7C_2025.02.18,$698,"31,498",2025-03-25,2025-04-14,20
71,BI_F-WL2013_2025_JG_W3-3_FB_961_KL_IMG_9x16_New_HE-3162_BC-2434_P-MO_Grey_V1 || A31 || B119 || C1 || 2025.04.04,Bioma_VariousLLA_7C_2025.02.21,$697,"33,392",2025-04-05,2025-04-08,3
72,BI_F-WL1555_2025_JG_W2-3_FB_917_GR_VID_VL-25s_9x16_New_HE-2663_BC-2007_CTA-1248_M-EE_White_C-MoerieAds_S-3_V05 || A1 || B81 || C1 || 2025.03.04,Bioma_VariousLLA_7C_2025.02.21,$696,"15,975",2025-03-04,2025-04-12,39
73,BI_F-WL1926_2025_AL_W03-4_FB_982_ER_IMG_1x1_New_BC-2295_P-GLP1_C-article_V01 || A31 || B119 || C117 || 2025.04.04,BROAD_Bioma_7C_Age_45-54_2025.02.21,$693,"17,969",2025-04-05,2025-04-09,4
74,BI_F-WL2045_2025_AL_W4-1_FB_993_KL_IMG_1x1_New_HE-3205_BC-2474_CTA-1449_P-ozempic-vs_C-bigspy_V1 || A38 || B119 || C1 || 2025.04.08,Bioma_ASC_CC_1C_2025.02.22,$671,"29,070",2025-04-09,2025-04-10,1
75,BI_F-WL1921_2025_AL_W03-4_FB_982_ER_IMG_1x1_New_HE-2999_BC-2290_CTA-1382_P-GLP1_S-limited_V01 || A31 || B119 || C1 || 2025.04.08,BROAD_Bioma_7C_2025.02.12,$669,"20,821",2025-04-12,2025-04-13,1
76,BI_F-WL1496_2025_AL_W3-4_FB_979_VK_VID_VL-30s_9x16_Opti_908_HE-2616_BC-1942_CTA-1229_P-CD_M-SHN_C-livenads_S-260_T-166_V01 || A31 || B119 || C1 || 2025.04.08,Bioma_ASC_CC_1C_2025.02.22,$645,"11,845",2025-04-09,2025-04-13,4
77,BI_F-WL1555_2025_JG_W2-3_FB_917_GR_VID_VL-25s_9x16_New_HE-2663_BC-2007_CTA-1248_M-EE_White_C-MoerieAds_S-3_V05 || A117 || B81 || C1 || 2025.02.25,Bioma_VariousLLA_7C_2025.02.21,$643,"12,824",2025-02-25,2025-04-10,44
78,BI_2025_IV_W1-4_FB_868_MB_IMG_1x1_Opti_HIHE-261_Mixed_blog_cortisoldetox_cv_en_V14 || A108 || B111 || C101 || 2025.04.08,HealthInsider_ASC_1C_2024.12.30,$632,"22,064",2025-04-08,2025-04-10,2
79,BI_2025_IV_W4-1_FB_995_VJ_IMG_1x1_Opti_911_HIHE-293_HIBC-239_Red_blog_fhmenopausestory_cv_en_V06 || AA22 || BB26 || CC14,Feminine_Health_HealthInsider_CreativeTesting_ASC_1C_2025.03.27,$630,"14,364",2025-04-03,2025-04-12,9
80,BI_2025_W3-4_F-WL_FB_987_VK_IMG_1x1_Opti_HE-402_BC-144_CTA-114_Red_E-GLP1_E-LossTable_S-Limited_V01 || A31 || B119 || C117 || 2025.04.08,Bioma_ASC_1C_2025.02.12,$575,"18,566",2025-04-09,2025-04-10,1
81,BI_2025_W3-4_F-WL_FB_987_VK_IMG_1x1_Opti_HE-402_BC-144_CTA-114_Red_E-GLP1_E-LossTable_S-Limited_V01 || A31 || B119 || C1 || 2025.04.08,BROAD_Bioma_7C_2025.02.12,$567,"13,946",2025-04-12,2025-04-13,1
82,BI_F-WL1687_2025_AL_W3-4_FB_979_MS_VID_VL-20s_9x16_Opti_900_HE-2601_BC-1926_CTA-1218_M-AL_C-ugc_S-251_V01 || A31 || B119 || C1,Broad || WL 35% - BB2760 || 1C || 2025.03.26,$567,"12,064",2025-03-26,2025-04-14,19
83,BI_2025_IV_W2-4_FB_927_MB_IMG_1x1_Opti_HIHE-153_CTA-9_BnW_blog_menopauseissues_cv_en_V07 || AA16 || BB20 || CC10 || 2025.04.04,P2PWASCBM_Feminine_Health_HI_ASC_AgeBidMultiplier_2025.04.04,$556,"11,040",2025-04-04,2025-04-14,10
84,BI_2025_IV_W4-1_FB_995_VJ_IMG_1x1_Opti_911_HIHE-293_HIBC-239_Red_blog_fhmenopausestory_cv_en_V06 || AA22 || BB26 || CC14,BROAD || HI - FhMenoPauseStory - BF0017 || 1C || 2025.04.03,$550,"11,118",2025-04-03,2025-04-14,11
85,BI_F-WL1569_2025_JG_W3-2_FB_957_VK_IMG_9x16_Opti_902_HE-2537_M-NONE_LightBlue_V03 || A31 || B119 || C1,P2PSANDBOX_ASC_SandboxBAU_1C_2025.03.13,$513,"20,502",2025-03-14,2025-04-14,31
86,BI_F-WL1809_2025_MA_W3-1_FB_941_KL_VID_VL-20s_9x16_New_HE-2902_BC-2205_CTA-1331_P-ozempic-glp1_M-CH_C-sad _S-Limited_S-124_V1 || A31 || B119 || C1 || 2025.03.18,Bioma_LLA_Purchasers_7C_2025.02.18,$508,"11,305",2025-03-18,2025-04-14,27
87,BI_F-WL1566_2025_AL_W3-1_FB_933_VK_IMG_1x1_Opti_902_HE-2673_BC-2014_P-ozempic_Green_V02 || A31 || B119 || C1 || 2025.04.04,Bioma_LLA_Purchasers_7C_2025.02.18,$505,"19,020",2025-04-04,2025-04-12,8
88,BI_2025_IV_W4-1_FB_995_VJ_IMG_1x1_New_HIHE-269_HICTA-26_blog_fhpersonalstoryupdt_cv_en_V20 || AA17 || BB23 || CC13,BROAD || HI - FhPersonalStory UPDT - BF0023 || 1C || 2025.04.03,$504,"24,299",2025-04-03,2025-04-14,11
89,BI_F-FH0127_FB_2025_IV_W4-1_997_VK_VID_9x16_Opti_858_HE-517_BC-428_CTA-142_C-ogads_S-Limited_T-112_V02 || AA18 || BB24 || CC1,Feminine_Health_CreativeTesting_ASC_1C_2025.03.26,$495,"10,982",2025-04-02,2025-04-08,6
90,BI_F-WL1763_2025_JG_W3-4_FB_976_KL_VID_VL-15s_9x16_New_HE-2859_BC-2167_CTA-1313_P-WL-aid _S-Limited_V1 || A31 || B119 || C1 || 2025.04.04,Bioma_VideoViews_LLA95%_2025.03.21,$493,"14,130",2025-04-04,2025-04-11,7
91,BI_F-WL0041_2025_IV_W3-4_FB_987_VK_IMG_9x16_Opti_642_HE-989_BC-1283_P-CD_M-NONE_Green_C-food_E-GLP1_V01 || A31 || B119 || C1 || 2025.04.03,Bioma_ASC_Flow_Bun_1C_2025.03.17 Ad set,$492,"12,071",2025-04-04,2025-04-13,9
92,BI_F-WL1496_2025_AL_W3-4_FB_979_VK_VID_VL-30s_9x16_Opti_908_HE-2616_BC-1942_CTA-1229_P-CD_M-SHN_C-livenads_S-260_T-166_V01 || A31 || B119 || C1 || 2025.04.08,Bioma_ASC_1C_Videos_Only_2025.02.22,$478,"8,795",2025-04-09,2025-04-12,3
93,BI_F-WL1584_2025_FB_IV_W3-1_937_IB_VID_VL-15s_9x16_New_HE-2688_BC-2028_CTA-1259_P-GLP1_M-TRACE_C-dosdonts_S-202_V01 || A31 || B119 || C1 || 2025.04.11,Bioma_ASC_LastTouch_Top_1C_2025.04.11,$478,"11,924",2025-04-11,2025-04-13,2
